,comment,Sentiment,Sentiment Confidence Score
241,is not the only new thing on the series 8 the temperature sensor and car crash detection that is it i would rather spend 100 150euros le for the series 7,NEGATIVE,0.999101996421814
242,the se is by far the best value and choice for someone is first watch,POSITIVE,0.9995496869087219
243,so i ended up with an ultra very happy i did the battery life is worth it alone,POSITIVE,0.9995545744895935
244,at least for me,POSITIVE,0.9984568357467651
245,celtics20 i am getting the se,POSITIVE,0.7333282828330994
246,i wa originally going to get the ultra but for my first watch i may get a 45 mm 7 or the se i always have my phone with me so i do not need a cellular watch,NEGATIVE,0.9670900702476501
247,kenneth jenkins my friend got it it is so cool,POSITIVE,0.9998419284820557
248,watch ultra the app for diving need a subscription the standard free version is only for snorkeling,NEGATIVE,0.9936074018478394
249,ultra is great if you live in an earthquake zone since ultra can emit 86 decimal in case you stuck in rubble after earthquake,POSITIVE,0.9993852376937866
250,edward x winstonit ha a range of 180 metre i am sure dog will able to pick up if not human 180 metre is significan not what do u think,NEGATIVE,0.9133503437042236
251,there you go 86 decimal but how will you use them to affect your rescue,NEGATIVE,0.9923185110092163
252,massive 36 hour battery life bruh,NEGATIVE,0.9875352382659912
253,lol i thought the same i can go an entire week on my fitbit 24 7 body health sleep monitoring without turning off any feature,NEGATIVE,0.9641889929771423
254,how big is ijustines wrist though maybe 140mm max,NEGATIVE,0.9810442328453064
255,sheldoncooper0 ijustine had an acting career check on internet,NEGATIVE,0.9883033037185669
256,full metal i am 6 3 and she wa only a bit shorter than me when i met her did not take note of her wrist size though she is not an actress athelete so i am not sure where her height listing online would come from probably not accurate,NEGATIVE,0.9982287287712097
257,sheldoncooper0 did quick search online and say she is 5 3 tall,NEGATIVE,0.9452006220817566
258,i have brought this up many time given that people have been using her short video a a reference point on deciding what is overlooked is that justine could have massive wrist above male average which could indicate that the watch is even larger than what people had in their mind,NEGATIVE,0.9943860769271851
259,short version if you are not looking to get pregnant get a series 7 on clearance sale now before it is too late and you have to pay extra for series 8,NEGATIVE,0.9989460110664368
260,do the cellular model use the same modem a the iphone 14 is i am curious when apple switch to their own modem design if battery life will increase,NEGATIVE,0.9932252764701843
261,no apple watch until it transmits heart rate to garmin edge device,NEGATIVE,0.9925040006637573
262,so everybody else is releasing hand on video for new iphone you guy just still uploading these click bait video great job guy,NEGATIVE,0.9942054152488708
263,i am going with the ultra the 2000 nit turn the apple watch from a toyish looking device to what i always wanted from the apple watch that is why i do not use an apple watch since 5 year so that is a great update,POSITIVE,0.8538289070129395
264,what doe the screen brightness have to do with it looking toyish or not lol it will likely have an ambient light sensor which mean it will only reach 2000nits in the very brightest outdoor condition you do not want that thing blaring at 2000 nit very often not only will the pretty poor battery life be even poorer but the oled display will take a beating aswell brightness and oled is do not go well they degrade faster the brighter they go,NEGATIVE,0.9993615746498108
265,so basically if you have a first gen se there is zero reason to upgrade to the se 2 in fact i would argue the build material are worse,NEGATIVE,0.9998065829277039
266,juan tamad plastic underside,NEGATIVE,0.6668881773948669
267,why are the build material worse,NEGATIVE,0.9997594952583313
268,discounted s7 is the only correct answer,NEGATIVE,0.9980623126029968
269,will the temp sensor work only for ovulation any chance to track other issue later that is my doubt to upgrade to s8 instead of s7 from my s3,NEGATIVE,0.9973447918891907
270,my guess is that there will be other us for it in the future with software update regardless it will still track your temperature over night even if you are a male i imagine they will use the sensor in conjunction with other sensor such a giving you a better indication if you are getting sick my 2 cent is if you are planning on keeping the same watch for 5 year before upgrading then go with the 8 if you are someone who is going to upgrade in 2 3 year then get the 7,NEGATIVE,0.9976907968521118
271,only apple know such a waste of a sensor if it is only for ovulation and sleep tracking though,NEGATIVE,0.9997209906578064
272,i like the extra battery and brightness of ultra i like feel and look of stainless steel so confused,NEGATIVE,0.951044499874115
273,please get a samsung and be happy pathetic battery life is a no brainer,NEGATIVE,0.9627829790115356
274,please keep in mind that the price in the eu will be more expensive this year then u counterpart,NEGATIVE,0.9913166761398315
275,you can blame their constituent,NEGATIVE,0.9951485991477966
276,doe series 7 hve u1 chip,NEGATIVE,0.9866170883178711
277,informative video with great in depth coverage of all feature will help prospective customer make an informed decision,POSITIVE,0.9996211528778076
278,once i am finished paying off my apple watch 7 i will be upgrading to the ultra,NEGATIVE,0.984005331993103
279,stop do not make a mistake wait careful wrong god these title are so freaking annoying,NEGATIVE,0.9988704323768616
280,many of u are comfortable with android phone to buy an iphone just to use an apple watch may not be practical i wish if apple allowed u to pair the apple watch with an ipad it would be the best of both world,NEGATIVE,0.9654582738876343
281,thanks for your content,POSITIVE,0.999771773815155
282,that ultra watch look so good,POSITIVE,0.9998762607574463
283,being a series 7 user i guess i will skip the series 8 tell me if i am wrong,NEGATIVE,0.9994813799858093
284,not wrong at all the series 8 is a minimal upgrade could not even up the battery life from an abysmal 18 hour,NEGATIVE,0.9742558598518372
285,agree,POSITIVE,0.999811589717865
286,on top of that amp not only that,POSITIVE,0.9934903383255005
287,my s4 watch broke 2 year ago have not had a watch in a while may get the ultra,NEGATIVE,0.99100261926651
288,i have the s4 s6 and s7 s8 look like a minimal upgrade i would go for the ultra but since i am not an extreme sport athlete so probably will upgrade my air pod pro instead,NEGATIVE,0.9981974959373474
289,what is the point of a cellular model if you have an iphone too guess i am kinda a noob here,NEGATIVE,0.9987737536430359
290,scott murphy you would still have to pair it with an iphone just that you do not need to carry the iphone with you,POSITIVE,0.9683395028114319
291,brane uw so basically you can use it if it is not paired to your iphone,NEGATIVE,0.9973618388175964
292,exactly i mean i do not use celluar model on first gen se since carry my phone a lot,NEGATIVE,0.9959808588027954
293,you can go for a run without your phone and still be able to make a call for example,NEGATIVE,0.9952346682548523
294,i went with the apple watch ultra mainly for the size i have a pretty large mechanical watch collection and since i started using the apple watch series 5 it is always felt small,NEGATIVE,0.9936657547950745
295,chrisrules plenty of woman use the watch it really only matter if you have a small wrist not all woman are small ffs,NEGATIVE,0.9858322143554688
296,this may sound a bit rude but the ultra is too big for woman and look more masculine,NEGATIVE,0.9951813817024231
